Cohort group type,Cohort group value,Cohort day,Month 9,Month 8,Month 7,Month 6,Month 5,Month 4,Month 3,Month 2,Month 1,Month 0
Lifespan,Updated profile,10/18/12,261,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/19/12,215,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/20/12,247,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/21/12,261,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/22/12,207,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/23/12,208,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/24/12,248,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/25/12,225,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/26/12,215,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/27/12,263,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/28/12,189,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/29/12,271,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/30/12,267,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,10/31/12,192,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/01/12,198,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/02/12,226,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/03/12,202,0,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/04/12,0,223,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/05/12,0,270,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/06/12,0,219,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/07/12,0,190,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/08/12,0,202,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/09/12,0,220,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/10/12,0,267,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/11/12,0,219,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/12/12,0,273,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/13/12,0,256,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/14/12,0,202,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/15/12,0,279,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/16/12,0,210,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/17/12,0,230,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/18/12,0,203,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/19/12,0,246,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/20/12,-1,279,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/21/12,-1,274,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/22/12,-1,240,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/23/12,-1,201,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/24/12,-1,282,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/25/12,-2,285,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/26/12,-1,228,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/27/12,-2,194,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/28/12,-2,245,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/29/12,-3,210,0,0,0,0,0,0,0,0
Lifespan,Updated profile,11/30/12,-2,266,0,0,0,0,0,0,0,0
Lifespan,Updated profile,12/01/12,-2,264,0,0,0,0,0,0,0,0
Lifespan,Updated profile,12/02/12,-3,202,0,0,0,0,0,0,0,0
Lifespan,Updated profile,12/03/12,-4,251,0,0,0,0,0,0,0,0
Lifespan,Updated profile,12/04/12,-4,0,283,0,0,0,0,0,0,0
Lifespan,Updated profile,12/05/12,-3,0,265,0,0,0,0,0,0,0
Lifespan,Updated profile,12/06/12,-3,0,267,0,0,0,0,0,0,0
Lifespan,Updated profile,12/07/12,-4,0,255,0,0,0,0,0,0,0
Lifespan,Updated profile,12/08/12,-5,0,242,0,0,0,0,0,0,0
Lifespan,Updated profile,12/09/12,-4,0,197,0,0,0,0,0,0,0
Lifespan,Updated profile,12/10/12,-4,0,251,0,0,0,0,0,0,0
Lifespan,Updated profile,12/11/12,-5,0,209,0,0,0,0,0,0,0
Lifespan,Updated profile,12/12/12,-6,0,249,0,0,0,0,0,0,0
Lifespan,Updated profile,12/13/12,-6,0,278,0,0,0,0,0,0,0
Lifespan,Updated profile,12/14/12,-7,0,239,0,0,0,0,0,0,0
Lifespan,Updated profile,12/15/12,-6,0,288,0,0,0,0,0,0,0
Lifespan,Updated profile,12/16/12,-6,0,268,0,0,0,0,0,0,0
Lifespan,Updated profile,12/17/12,-9,0,240,0,0,0,0,0,0,0
Lifespan,Updated profile,12/18/12,-7,0,220,0,0,0,0,0,0,0
Lifespan,Updated profile,12/19/12,-7,0,266,0,0,0,0,0,0,0
Lifespan,Updated profile,12/20/12,-7,-1,265,0,0,0,0,0,0,0
Lifespan,Updated profile,12/21/12,-9,-1,197,0,0,0,0,0,0,0
Lifespan,Updated profile,12/22/12,-8,-1,271,0,0,0,0,0,0,0
Lifespan,Updated profile,12/23/12,-9,-1,225,0,0,0,0,0,0,0
Lifespan,Updated profile,12/24/12,-10,-1,237,0,0,0,0,0,0,0
Lifespan,Updated profile,12/25/12,-12,-2,210,0,0,0,0,0,0,0
Lifespan,Updated profile,12/26/12,-11,-2,268,0,0,0,0,0,0,0
Lifespan,Updated profile,12/27/12,-14,-2,283,0,0,0,0,0,0,0
Lifespan,Updated profile,12/28/12,-13,-2,236,0,0,0,0,0,0,0
Lifespan,Updated profile,12/29/12,-14,-2,221,0,0,0,0,0,0,0
Lifespan,Updated profile,12/30/12,-14,-2,225,0,0,0,0,0,0,0
Lifespan,Updated profile,12/31/12,-12,-2,282,0,0,0,0,0,0,0
Lifespan,Updated profile,01/01/13,-14,-2,279,0,0,0,0,0,0,0
Lifespan,Updated profile,01/02/13,-17,-4,295,0,0,0,0,0,0,0
Lifespan,Updated profile,01/03/13,-16,-3,0,242,0,0,0,0,0,0
Lifespan,Updated profile,01/04/13,-14,-3,0,291,0,0,0,0,0,0
Lifespan,Updated profile,01/05/13,-18,-4,0,267,0,0,0,0,0,0
Lifespan,Updated profile,01/06/13,-19,-4,0,281,0,0,0,0,0,0
Lifespan,Updated profile,01/07/13,-19,-4,0,202,0,0,0,0,0,0
Lifespan,Updated profile,01/08/13,-16,-6,0,216,0,0,0,0,0,0
Lifespan,Updated profile,01/09/13,-21,-4,0,268,0,0,0,0,0,0
Lifespan,Updated profile,01/10/13,-15,-6,0,254,0,0,0,0,0,0
Lifespan,Updated profile,01/11/13,-22,-7,0,249,0,0,0,0,0,0
Lifespan,Updated profile,01/12/13,-21,-5,0,297,0,0,0,0,0,0
Lifespan,Updated profile,01/13/13,-20,-6,0,297,0,0,0,0,0,0
Lifespan,Updated profile,01/14/13,-17,-6,0,203,0,0,0,0,0,0
Lifespan,Updated profile,01/15/13,-24,-7,0,255,0,0,0,0,0,0
Lifespan,Updated profile,01/16/13,-20,-6,0,246,0,0,0,0,0,0
Lifespan,Updated profile,01/17/13,-24,-7,0,250,0,0,0,0,0,0
Lifespan,Updated profile,01/18/13,-21,-8,0,213,0,0,0,0,0,0
Lifespan,Updated profile,01/19/13,-26,-9,-1,229,0,0,0,0,0,0
Lifespan,Updated profile,01/20/13,-22,-10,-2,229,0,0,0,0,0,0
Lifespan,Updated profile,01/21/13,-24,-9,-2,199,0,0,0,0,0,0
Lifespan,Updated profile,01/22/13,-23,-9,-4,228,0,0,0,0,0,0
Lifespan,Updated profile,01/23/13,-28,-8,-6,294,0,0,0,0,0,0
Lifespan,Updated profile,01/24/13,-23,-11,-7,264,0,0,0,0,0,0
Lifespan,Updated profile,01/25/13,-23,-11,-7,299,0,0,0,0,0,0
Lifespan,Updated profile,01/26/13,-32,-14,-11,242,0,0,0,0,0,0
Lifespan,Updated profile,01/27/13,-33,-13,-12,266,0,0,0,0,0,0
Lifespan,Updated profile,01/28/13,-34,-11,-14,269,0,0,0,0,0,0
Lifespan,Updated profile,01/29/13,-27,-13,-13,242,0,0,0,0,0,0
Lifespan,Updated profile,01/30/13,-28,-15,-14,264,0,0,0,0,0,0
Lifespan,Updated profile,01/31/13,-34,-15,-15,213,0,0,0,0,0,0
Lifespan,Updated profile,02/01/13,-30,-16,-13,246,0,0,0,0,0,0
Lifespan,Updated profile,02/02/13,-30,-13,-12,0,239,0,0,0,0,0
Lifespan,Updated profile,02/03/13,-34,-16,-9,0,261,0,0,0,0,0
Lifespan,Updated profile,02/04/13,-42,-15,-8,0,220,0,0,0,0,0
Lifespan,Updated profile,02/05/13,-34,-20,-8,0,254,0,0,0,0,0
Lifespan,Updated profile,02/06/13,-36,-15,-8,0,289,0,0,0,0,0
Lifespan,Updated profile,02/07/13,-39,-20,-5,0,298,0,0,0,0,0
Lifespan,Updated profile,02/08/13,-39,-17,-6,0,208,0,0,0,0,0
Lifespan,Updated profile,02/09/13,-45,-19,-4,0,290,0,0,0,0,0
Lifespan,Updated profile,02/10/13,-47,-16,-7,0,257,0,0,0,0,0
Lifespan,Updated profile,02/11/13,-44,-20,-6,0,247,0,0,0,0,0
Lifespan,Updated profile,02/12/13,-37,-24,-5,0,229,0,0,0,0,0
Lifespan,Updated profile,02/13/13,-39,-21,-8,0,221,0,0,0,0,0
Lifespan,Updated profile,02/14/13,-48,-24,-7,0,219,0,0,0,0,0
Lifespan,Updated profile,02/15/13,-49,-19,-8,0,213,0,0,0,0,0
Lifespan,Updated profile,02/16/13,-52,-20,-10,0,244,0,0,0,0,0
Lifespan,Updated profile,02/17/13,-46,-22,-9,-1,200,0,0,0,0,0
Lifespan,Updated profile,02/18/13,-49,-25,-10,0,240,0,0,0,0,0
Lifespan,Updated profile,02/19/13,-48,-27,-9,-1,275,0,0,0,0,0
Lifespan,Updated profile,02/20/13,-50,-29,-9,-1,269,0,0,0,0,0
Lifespan,Updated profile,02/21/13,-41,-30,-9,-1,287,0,0,0,0,0
Lifespan,Updated profile,02/22/13,-54,-31,-12,-1,286,0,0,0,0,0
Lifespan,Updated profile,02/23/13,-46,-30,-10,-1,232,0,0,0,0,0
Lifespan,Updated profile,02/24/13,-53,-29,-13,-1,201,0,0,0,0,0
Lifespan,Updated profile,02/25/13,-57,-26,-13,-2,211,0,0,0,0,0
Lifespan,Updated profile,02/26/13,-45,-27,-14,-2,263,0,0,0,0,0
Lifespan,Updated profile,02/27/13,-47,-26,-14,-2,207,0,0,0,0,0
Lifespan,Updated profile,02/28/13,-54,-27,-13,-2,273,0,0,0,0,0
Lifespan,Updated profile,03/01/13,-50,-31,-14,-2,228,0,0,0,0,0
Lifespan,Updated profile,03/02/13,-65,-32,-14,-3,205,0,0,0,0,0
Lifespan,Updated profile,03/03/13,-63,-34,-17,-3,296,0,0,0,0,0
Lifespan,Updated profile,03/04/13,-47,-38,-14,-3,0,215,0,0,0,0
Lifespan,Updated profile,03/05/13,-62,-39,-12,-4,0,249,0,0,0,0
Lifespan,Updated profile,03/06/13,-52,-36,-15,-4,0,254,0,0,0,0
Lifespan,Updated profile,03/07/13,-52,-41,-15,-5,0,258,0,0,0,0
Lifespan,Updated profile,03/08/13,-58,-34,-16,-4,0,214,0,0,0,0
Lifespan,Updated profile,03/09/13,-67,-35,-17,-4,0,276,0,0,0,0
Lifespan,Updated profile,03/10/13,-58,-33,-15,-5,0,233,0,0,0,0
Lifespan,Updated profile,03/11/13,-71,-33,-16,-6,0,227,0,0,0,0
Lifespan,Updated profile,03/12/13,-60,-43,-17,-6,0,225,0,0,0,0
Lifespan,Updated profile,03/13/13,-54,-37,-16,-6,0,207,0,0,0,0
Lifespan,Updated profile,03/14/13,-60,-44,-21,-5,0,223,0,0,0,0
Lifespan,Updated profile,03/15/13,-57,-48,-23,-6,0,275,0,0,0,0
Lifespan,Updated profile,03/16/13,-70,-34,-19,-8,0,260,0,0,0,0
Lifespan,Updated profile,03/17/13,-66,-49,-24,-8,0,287,0,0,0,0
Lifespan,Updated profile,03/18/13,-77,-49,-26,-8,0,197,0,0,0,0
Lifespan,Updated profile,03/19/13,-76,-35,-21,-7,0,236,0,0,0,0
Lifespan,Updated profile,03/20/13,-64,-50,-23,-7,-1,208,0,0,0,0
Lifespan,Updated profile,03/21/13,-71,-54,-26,-9,-1,229,0,0,0,0
Lifespan,Updated profile,03/22/13,-74,-41,-26,-9,-1,236,0,0,0,0
Lifespan,Updated profile,03/23/13,-67,-47,-28,-11,-1,232,0,0,0,0
Lifespan,Updated profile,03/24/13,-83,-38,-26,-10,-1,238,0,0,0,0
Lifespan,Updated profile,03/25/13,-69,-51,-22,-13,-1,237,0,0,0,0
Lifespan,Updated profile,03/26/13,-84,-45,-23,-9,-2,266,0,0,0,0
Lifespan,Updated profile,03/27/13,-68,-55,-26,-12,-2,198,0,0,0,0
Lifespan,Updated profile,03/28/13,-87,-52,-28,-10,-2,200,0,0,0,0
Lifespan,Updated profile,03/29/13,-93,-42,-25,-13,-2,211,0,0,0,0
Lifespan,Updated profile,03/30/13,-78,-42,-30,-12,-2,216,0,0,0,0
Lifespan,Updated profile,03/31/13,-80,-42,-26,-15,-2,210,0,0,0,0
Lifespan,Updated profile,04/01/13,-94,-46,-37,-12,-2,262,0,0,0,0
Lifespan,Updated profile,04/02/13,-98,-49,-25,-16,-4,276,0,0,0,0
Lifespan,Updated profile,04/03/13,-92,-50,-35,-14,-4,0,238,0,0,0
Lifespan,Updated profile,04/04/13,-84,-56,-29,-13,-4,0,205,0,0,0
Lifespan,Updated profile,04/05/13,-76,-66,-32,-13,-3,0,251,0,0,0
Lifespan,Updated profile,04/06/13,-78,-51,-36,-16,-4,0,277,0,0,0
Lifespan,Updated profile,04/07/13,-87,-63,-41,-13,-5,0,247,0,0,0
Lifespan,Updated profile,04/08/13,-77,-51,-33,-19,-4,0,230,0,0,0
Lifespan,Updated profile,04/09/13,-93,-71,-29,-15,-5,0,195,0,0,0
Lifespan,Updated profile,04/10/13,-93,-70,-32,-21,-5,0,268,0,0,0
Lifespan,Updated profile,04/11/13,-91,-69,-40,-16,-5,0,261,0,0,0
Lifespan,Updated profile,04/12/13,-92,-64,-45,-22,-5,0,210,0,0,0
Lifespan,Updated profile,04/13/13,-86,-57,-36,-21,-7,0,219,0,0,0
Lifespan,Updated profile,04/14/13,-95,-54,-41,-19,-7,0,279,0,0,0
Lifespan,Updated profile,04/15/13,-87,-70,-33,-22,-8,0,199,0,0,0
Lifespan,Updated profile,04/16/13,-100,-71,-47,-19,-8,0,244,0,0,0
Lifespan,Updated profile,04/17/13,-103,-63,-48,-23,-8,0,198,0,0,0
Lifespan,Updated profile,04/18/13,-91,-59,-50,-21,-7,0,217,0,0,0
Lifespan,Updated profile,04/19/13,-87,-79,-40,-27,-7,0,200,0,0,0
Lifespan,Updated profile,04/20/13,-82,-74,-35,-25,-8,-1,223,0,0,0
Lifespan,Updated profile,04/21/13,-104,-58,-39,-19,-8,-1,193,0,0,0
Lifespan,Updated profile,04/22/13,-106,-83,-54,-28,-9,-1,193,0,0,0
Lifespan,Updated profile,04/23/13,-105,-58,-46,-21,-10,-1,258,0,0,0
Lifespan,Updated profile,04/24/13,-112,-85,-41,-28,-10,-1,210,0,0,0
Lifespan,Updated profile,04/25/13,-94,-65,-43,-28,-10,-1,203,0,0,0
Lifespan,Updated profile,04/26/13,-117,-84,-48,-25,-11,-2,273,0,0,0
Lifespan,Updated profile,04/27/13,-84,-63,-41,-24,-12,-1,230,0,0,0
Lifespan,Updated profile,04/28/13,-106,-81,-42,-27,-11,-2,239,0,0,0
Lifespan,Updated profile,04/29/13,0,-72,-52,-28,-13,-2,194,0,0,0
Lifespan,Updated profile,04/30/13,0,-71,-60,-25,-12,-3,245,0,0,0
Lifespan,Updated profile,05/01/13,0,-88,-45,-26,-14,-2,269,0,0,0
Lifespan,Updated profile,05/02/13,0,-88,-48,-29,-13,-3,231,0,0,0
Lifespan,Updated profile,05/03/13,0,-70,-58,-32,-12,-4,0,269,0,0
Lifespan,Updated profile,05/04/13,0,-78,-45,-29,-13,-3,0,240,0,0
Lifespan,Updated profile,05/05/13,0,-94,-62,-30,-13,-3,0,202,0,0
Lifespan,Updated profile,05/06/13,0,-82,-58,-34,-13,-4,0,191,0,0
Lifespan,Updated profile,05/07/13,0,-80,-59,-39,-18,-4,0,190,0,0
Lifespan,Updated profile,05/08/13,0,-79,-66,-28,-14,-5,0,190,0,0
Lifespan,Updated profile,05/09/13,0,-90,-53,-30,-15,-5,0,210,0,0
Lifespan,Updated profile,05/10/13,0,-94,-63,-37,-19,-4,0,204,0,0
Lifespan,Updated profile,05/11/13,0,-73,-48,-39,-18,-6,0,242,0,0
Lifespan,Updated profile,05/12/13,0,-82,-57,-32,-19,-6,0,193,0,0
Lifespan,Updated profile,05/13/13,0,-100,-66,-31,-21,-5,0,199,0,0
Lifespan,Updated profile,05/14/13,0,-92,-59,-35,-16,-6,0,227,0,0
Lifespan,Updated profile,05/15/13,0,-73,-67,-33,-16,-6,0,203,0,0
Lifespan,Updated profile,05/16/13,0,-103,-73,-36,-18,-8,0,183,0,0
Lifespan,Updated profile,05/17/13,0,-82,-54,-42,-23,-6,0,241,0,0
Lifespan,Updated profile,05/18/13,0,-81,-55,-35,-17,-7,0,235,0,0
Lifespan,Updated profile,05/19/13,0,-91,-74,-40,-23,-7,0,241,0,0
Lifespan,Updated profile,05/20/13,0,-98,-55,-41,-23,-8,-1,189,0,0
Lifespan,Updated profile,05/21/13,0,-101,-76,-40,-24,-10,-1,250,0,0
Lifespan,Updated profile,05/22/13,0,-95,-55,-48,-23,-7,-1,197,0,0
Lifespan,Updated profile,05/23/13,0,-100,-64,-51,-20,-9,-1,251,0,0
Lifespan,Updated profile,05/24/13,0,-79,-73,-37,-20,-9,-1,218,0,0
Lifespan,Updated profile,05/25/13,0,-78,-74,-41,-23,-10,-1,209,0,0
Lifespan,Updated profile,05/26/13,0,-99,-61,-47,-24,-11,-2,227,0,0
Lifespan,Updated profile,05/27/13,0,-82,-71,-49,-28,-12,-2,252,0,0
Lifespan,Updated profile,05/28/13,0,-106,-74,-51,-24,-13,-2,213,0,0
Lifespan,Updated profile,05/29/13,0,-89,-78,-38,-22,-12,-2,180,0,0
Lifespan,Updated profile,05/30/13,0,-94,-74,-50,-27,-14,-2,231,0,0
Lifespan,Updated profile,05/31/13,0,-102,-70,-56,-26,-14,-3,181,0,0
Lifespan,Updated profile,06/01/13,0,-116,-72,-54,-33,-13,-3,188,0,0
Lifespan,Updated profile,06/02/13,0,-88,-72,-55,-31,-13,-2,0,247,0
Lifespan,Updated profile,06/03/13,0,-63,-72,-54,-32,-12,-3,0,199,0
Lifespan,Updated profile,06/04/13,0,0,-85,-45,-29,-14,-3,0,178,0
Lifespan,Updated profile,06/05/13,0,0,-84,-56,-25,-16,-4,0,215,0
Lifespan,Updated profile,06/06/13,0,0,-86,-59,-32,-16,-4,0,211,0
Lifespan,Updated profile,06/07/13,0,0,-85,-53,-36,-15,-5,0,208,0
Lifespan,Updated profile,06/08/13,0,0,-81,-44,-26,-15,-5,0,187,0
Lifespan,Updated profile,06/09/13,0,0,-69,-49,-34,-13,-4,0,182,0
Lifespan,Updated profile,06/10/13,0,0,-71,-49,-35,-16,-5,0,187,0
Lifespan,Updated profile,06/11/13,0,0,-69,-56,-32,-14,-5,0,247,0
Lifespan,Updated profile,06/12/13,0,0,-75,-49,-30,-16,-5,0,183,0
Lifespan,Updated profile,06/13/13,0,0,-79,-53,-37,-17,-6,0,200,0
Lifespan,Updated profile,06/14/13,0,0,-87,-51,-29,-20,-6,0,205,0
Lifespan,Updated profile,06/15/13,0,0,-87,-64,-31,-19,-7,0,206,0
Lifespan,Updated profile,06/16/13,0,0,-82,-56,-42,-17,-6,0,233,0
Lifespan,Updated profile,06/17/13,0,0,-80,-55,-38,-22,-8,0,201,0
Lifespan,Updated profile,06/18/13,0,0,-84,-50,-35,-22,-6,0,215,0
Lifespan,Updated profile,06/19/13,0,0,-99,-62,-34,-17,-7,-1,235,0
Lifespan,Updated profile,06/20/13,0,0,-80,-63,-37,-20,-7,-1,211,0
Lifespan,Updated profile,06/21/13,0,0,-92,-67,-33,-21,-7,-1,228,0
Lifespan,Updated profile,06/22/13,0,0,-93,-69,-39,-21,-7,-1,220,0
Lifespan,Updated profile,06/23/13,0,0,-101,-54,-42,-20,-8,-1,183,0
Lifespan,Updated profile,06/24/13,0,0,-89,-58,-40,-22,-11,-1,215,0
Lifespan,Updated profile,06/25/13,0,0,-79,-67,-43,-23,-9,-1,220,0
Lifespan,Updated profile,06/26/13,0,0,-78,-58,-39,-24,-11,-1,174,0
Lifespan,Updated profile,06/27/13,0,0,-99,-72,-37,-21,-10,-2,188,0
Lifespan,Updated profile,06/28/13,0,0,-84,-72,-43,-28,-10,-2,228,0
Lifespan,Updated profile,06/29/13,0,0,-95,-63,-40,-21,-12,-2,228,0
Lifespan,Updated profile,06/30/13,0,0,-98,-60,-47,-22,-12,-2,193,0
Lifespan,Updated profile,07/01/13,0,0,-99,-78,-41,-28,-10,-2,166,0
Lifespan,Updated profile,07/02/13,0,0,-78,-70,-44,-28,-13,-3,0,174
Lifespan,Updated profile,07/03/13,0,0,-84,-78,-38,-23,-11,-3,0,190
Lifespan,Updated profile,07/04/13,0,0,-106,-59,-40,-28,-13,-3,0,214
Lifespan,Updated profile,07/05/13,0,0,-101,-79,-44,-30,-11,-3,0,197
Lifespan,Updated profile,07/06/13,0,0,-83,-63,-54,-30,-13,-4,0,191
Lifespan,Updated profile,07/07/13,0,0,-81,-80,-47,-30,-13,-4,0,168
Lifespan,Updated profile,07/08/13,0,0,-95,-80,-43,-27,-15,-4,0,202
Lifespan,Updated profile,07/09/13,0,0,-103,-68,-50,-29,-16,-4,0,185
Lifespan,Updated profile,07/10/13,0,0,-21,-69,-45,-35,-16,-4,0,170
Lifespan,Updated profile,07/11/13,0,0,0,-69,-53,-31,-13,-5,0,188
Lifespan,Updated profile,07/12/13,0,0,0,-72,-58,-30,-14,-5,0,179
Lifespan,Updated profile,07/13/13,0,0,0,-63,-51,-27,-13,-5,0,169
Lifespan,Updated profile,07/14/13,0,0,0,-65,-48,-36,-18,-6,0,205
Lifespan,Updated profile,07/15/13,0,0,0,-67,-57,-34,-16,-5,0,216
Lifespan,Updated profile,07/16/13,0,0,0,-71,-53,-36,-18,-5,0,191
Lifespan,Updated profile,07/17/13,0,0,0,-70,-47,-36,-17,-6,0,158
Lifespan,Updated profile,07/18/13,0,0,0,-77,-52,-31,-20,-6,0,160
Lifespan,Updated profile,07/19/13,0,0,0,-83,-56,-36,-19,-6,0,166
Lifespan,Updated profile,07/20/13,0,0,0,-83,-47,-39,-18,-6,-1,204
Lifespan,Updated profile,07/21/13,0,0,0,-88,-57,-39,-22,-7,-1,186
Lifespan,Updated profile,07/22/13,0,0,0,-66,-64,-38,-17,-7,-1,200
Lifespan,Updated profile,07/23/13,0,0,0,-81,-65,-33,-22,-8,-1,165
Lifespan,Updated profile,07/24/13,0,0,0,-67,-55,-35,-20,-8,-1,176
Lifespan,Updated profile,07/25/13,0,0,0,-67,-52,-43,-21,-9,-1,156
Lifespan,Updated profile,07/26/13,0,0,0,-87,-56,-37,-19,-8,-1,196
Lifespan,Updated profile,07/27/13,0,0,0,-74,-50,-41,-24,-9,-2,200
Lifespan,Updated profile,07/28/13,0,0,0,-79,-54,-40,-20,-10,-2,184
Lifespan,Updated profile,07/29/13,0,0,0,-74,-56,-41,-20,-9,-2,160
Lifespan,Updated profile,07/30/13,0,0,0,-71,-64,-37,-22,-9,-2,169
Lifespan,Updated profile,07/31/13,0,0,0,-76,-63,-41,-20,-11,-2,183
Lifespan,Sent first message,10/05/12,41,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/06/12,59,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/07/12,67,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/08/12,68,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/09/12,59,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/10/12,60,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/11/12,66,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/12/12,58,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/13/12,64,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/14/12,75,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/15/12,59,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/16/12,65,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/17/12,63,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/18/12,61,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/19/12,59,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/20/12,77,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/21/12,79,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/22/12,71,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/23/12,66,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/24/12,73,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/25/12,76,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/26/12,68,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/27/12,69,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/28/12,69,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/29/12,77,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/30/12,82,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,10/31/12,78,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/01/12,78,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/02/12,87,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/03/12,83,0,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/04/12,0,82,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/05/12,0,89,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/06/12,0,88,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/07/12,0,83,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/08/12,0,90,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/09/12,0,92,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/10/12,0,92,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/11/12,0,89,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/12/12,0,92,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/13/12,0,94,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/14/12,0,93,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/15/12,0,95,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/16/12,0,95,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/17/12,0,96,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/18/12,0,97,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/19/12,0,98,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/20/12,0,99,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/21/12,0,100,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/22/12,0,102,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/23/12,0,103,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/24/12,0,104,0,0,0,0,0,0,0,0
Lifespan,Sent first message,11/25/12,0,106,0,0,0,0,0,0,0,0
